origem_ponto,origem_lat,origem_long,destino_ponto,destino_lat,destino_long
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
